Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Total QMIs,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Survey Quarter,Annual Starts,Annual Closings,Quarterly Starts,Quarterly Closings,Excavation Count,Survey Stakes Count,Street Paving Count,Streets In Count,Vacant Developed Lot Count,Vacant Land Count,Under Construction Count,Finished Vacant Count,Models Count,Occupied Count,Future Inventory Count,VDL Months of Supply,Inventory Months of Supply,Finished Vacant Months of Supply,Profile Available,Active Adult,Zip Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAfPc0000017gaJKAQ,Arbor Ranch/Bungalows,Risewell Homes,,Active,,,Detached,Single-Family,5775,55,55X105,7/27/2024,,149,33,116,6,11/9/2025,2.11,3,3.33,2.33,2220,3215,2787,725000,875910,812801.67,12/11/2025,4.99,,Other,,7500,Closing Cost w/ Preferred Lender,3,,Final Price,0,,,1.95,,,(916) 689-8833,https://risewellhomes.com/northern-california/sacramento-new-homes/neighborhoods/the-bungalows-at-arbor-ranch,,BF44F586-E702-4A1E-8C51-29936D525991,2025Q3,35,27,0,14,0,0,62,0,47,0,0,13,2,27,62,16.1,6.7,5.8,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38372,-121.40576
aAfPc0000018ILlKAM,Arbor Ranch/Residences,Risewell Homes,,Active,,,Detached,Single-Family,6825,65,65x105,7/27/2024,,68,44,24,,11/10/2025,2.81,3.67,2.17,2.83,2586,3636,3175,805810,985000,919445,11/10/2025,4.99,,Other,,7500,Closing Cost w/ Preferred Lender,3,,Final Price,0,,,1.95,,,(916) 689-7655,https://risewellhomes.com/northern-california/sacramento-new-homes/neighborhoods/the-residences-at-arbor-ranch,,5244BF17-ACE0-4EBE-A51A-BAF8418C8303,2025Q3,45,28,7,15,0,0,0,0,21,0,11,6,2,28,0,5.6,8.1,2.6,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38322,-121.40383
aAfPc0000019LJUKA2,Towns at Greenwood,Lennar,,Active,,,Detached,Single-Family,2500,,,8/9/2024,,148,51,97,8,11/9/2025,3.36,2.67,5.17,4.17,1328,2072,1711,440990,518990,484790,11/9/2025,,,Closing Cost w/ Preferred Lender,,,Closing Cost w/ Preferred Lender,,,Base Price,87,,,1.13,,,(916) 304-9711,https://www.lennar.com/new-homes/california/sacramento/galt/the-towns-at-greenwood?utm_source=bdx&utm_medium=listing&utm_campaign=lsclen_listing_bdx_the-towns-at-greenwood,,6826CDA4-B347-4D86-9286-58A180C10B32,2025Q3,54,42,8,29,0,0,0,0,74,0,24,4,4,42,0,16.4,9.1,1.1,TRUE,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School,6,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28953,-121.29854
aAfPc000001AKcuKAG,Wildhawk South/Meridian,Taylor Morrison,,Active,,,Detached,Single-Family,5500,,55x100,3/1/2025,,72,25,47,9,12/8/2025,2.67,4,2.83,,2260,3291,2841,617999,716999,675999,12/8/2025,,20000,Closing Cost w/ Preferred Lender,,20000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.75,,,916-634-0975,https://www.taylormorrison.com/ca/sacramento/sacramento/meridian-at-wildhawk-south,,14BD4FE3-8B7E-46D7-8BE8-F25B685C13AC,2025Q3,25,6,8,6,0,0,0,0,47,0,16,3,0,6,0,22.6,38,6,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School,8,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.47603,-121.31795
aAfPc000001AKcvKAG,Asheville at East Village,Meritage Homes,,Active,,,Detached,Single-Family,3825,,45x85,5/24/2025,,114,18,96,6,12/1/2025,2.84,2.67,2.67,,2020,2419,2202,599000,661805,632589.67,12/9/2025,,25000,Closing Cost w/ Preferred Lender,,,Other,3,,Final Price,88,,,1.1,,,(916) 799-4166,https://www.meritagehomes.com/state/ca/sacramento/asheville-at-east-village?utm_medium=listings&utm_source=bdx&utm_campaign=sacramento,,04442BC0-2996-481B-89E4-876DD2C80F8F,2025Q3,31,14,2,7,0,0,0,0,84,0,8,8,1,14,0,32.5,14.6,6.9,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Robla Elementary School; Robla Preschool,5; 0,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,Robla Preschool,0,Natomas,38.67017,-121.49095
aAfPc000001AKcyKAG,Veranda at Stone Creek Village,Elliott Homes,,Active,,,Detached,Single-Family,2583,,41x63,10/5/2024,,151,39,112,,10/9/2025,3.18,1,1,3.25,1452,1923,1650,469950,514950,490200,10/9/2025,,,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,1,,Base Price,145,,,1.91,,,(866) 984-1300,https://www.elliotthomes.com/communities/california/sacramento/veranda-at-stone-creek-village?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=veranda-at-stone-creek-village,,28406C99-B8D2-4524-93AA-AE053E384CE8,2025Q3,45,30,24,12,0,0,0,0,52,0,35,7,4,30,0,13.9,18.4,2.8,TRUE,Non Active Adult,95670,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.57692,-121.28003
aAfPc000001AXWpKAO,Bridgeport at East Village,Meritage Homes,,Active,,,Detached,Single-Family,4500,,50x90,6/14/2025,,138,18,120,4,12/1/2025,3.19,3.67,,,2310,2765,2536,650000,709917,672639,12/9/2025,,10,Closing Cost w/ Preferred Lender,,,Other,3,,Final Price,88,,,1.1,,,(916) 799-4166,https://www.meritagehomes.com/state/ca/sacramento/bridgeport-at-east-village?utm_medium=listings&utm_source=bdx&utm_campaign=sacramento,,686A5703-76FD-48D9-AB32-A4EE144EB434,2025Q3,20,4,1,4,0,0,108,0,12,0,4,11,1,4,108,7.2,48,33,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Robla Elementary School; Robla Preschool,5; 0,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,Robla Preschool,0,Natomas,38.67017,-121.49095
aAfPc000001AXWqKAO,Durham at East Village,Meritage Homes,,Active,,,Detached,Single-Family,,,,6/14/2025,,76,7,69,6,12/1/2025,1.24,1.33,,,2098,3247,2725,689000,818795,757004.33,12/1/2025,,20000,Closing Cost w/ Preferred Lender,,,Other,3,,Final Price,88,,,1.1,,,(916) 799-4166,https://www.meritagehomes.com/state/ca/sacramento/durham-at-east-village?utm_medium=listings&utm_source=bdx&utm_campaign=sacramento,,BDA0F4C6-49D4-47D0-B2CD-DCA0DE68BC9F,2025Q3,16,7,0,7,0,0,47,0,11,0,0,8,1,7,47,8.3,15.4,13.7,TRUE,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Robla Elementary School; Robla Preschool,5; 0,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,Robla Preschool,0,Natomas,38.67017,-121.49095
aAfPc000001D2RdKAK,Bretton Woods/Bungalows,DeNova Homes,,Active,,,Detached,Single-Family,3956,,46x86,8/24/2024,,39,12,27,,11/11/2025,0.81,0.67,0.67,0.75,1227,1350,1288,753990,803500,778745,11/11/2025,,50000,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,300,,,1.38,,Active Adult,(530) 290-8518,https://www.denovahomes.com/new-homes/ca/davis/bungalows-at-bretton-woods/14688/,,C3E22328-BA2C-4689-8452-DD7140E65B34,2025Q3,14,8,0,6,0,0,0,0,13,0,5,11,2,8,0,11.1,27,16.5,TRUE,Active Adult,95616,Davis,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,Davis Joint Unified School District,Robert E. Willett Elementary School,8,Ralph Waldo Emerson Junior High School,8,Davis Senior High School,10,Davis / Woodland,38.56468,-121.77479
aAfPc000001CpkfKAC,Bretton Woods/Greenway,DeNova Homes,,Active,,,Detached,Single-Family,4230,,45x94,9/28/2024,,150,14,136,4,11/10/2025,1.03,1,1.17,1,1564,1772,1682,830000,899000,868000,11/26/2025,,50000,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,300,,,1.38,,Active Adult,(530) 290-8518,https://www.denovahomes.com/new-homes/ca/davis/greenway-at-bretton-woods/14689/,,F66F8497-83C1-4537-A855-E85033FDB52C,2025Q3,8,6,0,6,88,0,0,0,44,0,0,9,3,6,88,66,24,18,TRUE,Active Adult,95616,Davis,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,Davis Joint Unified School District,Robert E. Willett Elementary School,8,Ralph Waldo Emerson Junior High School,8,Davis Senior High School,10,Davis / Woodland,38.56468,-121.77479
aAfPc000001ItYZKA0,Cascade II at Vineyard Parke,Lennar,,Active,,,Detached,Single-Family,4500,,45x100,10/5/2024,,176,36,140,,12/3/2025,2.56,5.67,4.33,3,1596,2609,2109,563990,650990,603740,12/3/2025,,,No Incentives Confirmed,,10000,Closing Cost w/ Preferred Lender,,,Other,0,,,1.05,,,(916) 740-9426,https://www.lennar.com/new-homes/california/sacramento/sacramento/cascade-ii-at-vineyard-parke,,48D605D9-FBE8-4952-824F-DEE8D19A0D32,2025Q3,39,0,20,0,0,0,0,0,137,0,28,7,4,0,0,42.2,,,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001IuXpKAK,Redwood IV at Vineyard Park,Lennar,,Active,,,Detached,Single-Family,5775,,55x105,10/5/2024,,91,43,48,,12/3/2025,3.05,1,2.83,3.5,1950,3427,2673,681990,787990,734190,12/3/2025,,,No Incentives Confirmed,,,No Incentives Confirmed,,,Other,0,,,1.05,,,(916) 740-9426,https://www.lennar.com/new-homes/california/sacramento/sacramento/redwood-iv-at-vineyard-parke,,0C40B494-50AB-47BF-9889-439ED47A0052,2025Q3,47,28,0,13,0,0,0,0,44,0,14,0,5,28,0,11.2,8.1,0,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001IuZRKA0,Vienna at Vineyard Parke,Lennar,,Active,,,Detached,Single-Family,5000,,50x100,10/5/2024,,54,52,2,7,12/3/2025,3.69,4.33,6.17,4.33,1653,3161,2500,639990,764990,703740,12/3/2025,,,No Incentives Confirmed,,10000,Closing Cost w/ Preferred Lender,,,Other,0,,,1.05,,,(916) 740-9426,https://www.lennar.com/new-homes/california/sacramento/sacramento/vienna-at-vineyard-parke,,7A36122D-75FF-413E-9F29-C024241F91CA,2025Q3,51,29,4,9,0,0,0,0,3,0,13,5,4,29,0,0.7,9.1,2.1,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001JKgnKAG,Briar Meadows,Fieldstone Communities,,Active,,,Detached,Single-Family,10125,,75x135,9/21/2024,,36,10,26,5,12/5/2025,0.68,0.67,0.67,0.75,2095,3110,2567,774950,879950,823200,12/5/2025,,,Closing Cost w/ Preferred Lender,,,Closing Cost w/ Preferred Lender,2,,Base Price,141.5,,,1.6,,,(530) 771-6797,https://fieldstonecommunitiesllc.com/briar-meadows-auburn/,,194421B1-89B3-485D-BB56-20C3BE1FFF6B,2025Q3,12,7,0,4,0,0,0,0,18,0,6,5,0,7,0,18,18.9,8.6,TRUE,Non Active Adult,95603,Auburn,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Auburn Union Elementary School District,Auburn Elementary School,2,EV Cain Middle,4,Placer High School,8,Auburn / Granite Bay,38.93778,-121.0847
aAfPc000001NkxfKAC,Cyan at The Preserve,Lennar,,Active,,,Detached,Single-Family,4725,,45x105,11/2/2024,,124,56,68,10,12/4/2025,4.25,8.67,8,4.58,1765,2179,1975,540990,591990,570740,12/4/2025,,,Other,,,Other,,,No Incentives Confirmed,0,,,1.25,,,(279) 500-8959,https://www.lennar.com/new-homes/california/sacramento/rancho-cordova/cyan-at-the-preserve?utm_source=bdx&utm_medium=listing&utm_campaign=lsclen_listing_bdx_cyan-at-the-preserve,,90F1950D-F73E-486F-957A-DD1B2E34C03A,2025Q3,79,32,20,28,0,0,0,0,45,0,28,15,4,32,0,6.8,17.6,5.6,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxhKAC,Azure at The Preserve,Lennar,,Active,,,Detached,Single-Family,4725,45,45x105,11/2/2024,,125,48,77,5,12/4/2025,3.64,7.33,6.5,3.92,1873,2612,2249,590990,683990,641490,12/4/2025,,,Other,,,Other,,,No Incentives Confirmed,0,,,1.25,,,(279) 500-8959,https://www.lennar.com/new-homes/california/sacramento/rancho-cordova/azure-at-the-preserve?utm_source=bdx&utm_medium=listing&utm_campaign=lsclen_listing_bdx_azure-at-the-preserve,,DB8E2641-9ABE-4EC4-BCCB-89F2381C5973,2025Q3,46,33,4,26,0,0,0,0,82,0,4,5,4,33,0,21.4,4.7,1.8,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001NkxjKAC,Cobalt at The Preserve,Lennar,,Active,,,Detached,Single-Family,5775,55,55x105,11/2/2024,,135,53,82,9,12/4/2025,4.02,5,6,4.25,2679,3427,3000,684990,794990,740990,12/4/2025,,,Other,,,Other,,,No Incentives Confirmed,0,,,1.25,,,(279) 500-8959,https://www.lennar.com/new-homes/california/sacramento/rancho-cordova/cobalt-at-the-preserve?utm_source=bdx&utm_medium=listing&utm_campaign=lsclen_listing_bdx_cobalt-at-the-preserve,,6695FC11-2B36-4536-AB80-A6C664F5A956,2025Q3,69,38,8,31,0,0,0,0,66,0,10,17,4,38,0,11.5,9.8,5.4,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54207,-121.20228
aAfPc000001O9SzKAK,Lilly,Beazer Homes,,Active,,,Detached,Single-Family,4725,45,45x105,2/1/2025,,94,21,73,2,11/17/2025,2.19,3.67,2.17,,1696,2242,1977,599990,662990,630990,12/7/2025,4.5,,Other,1,,Other,2,,Final Price,0,,,1.06,,,(916) 287-7381,https://www.beazer.com/sacramento-ca/lilly,,78ADE68E-5AB2-48BA-B089-8E158F149827,2025Q3,22,7,2,7,0,0,0,0,70,0,2,11,2,7,0,38.2,25.7,18.9,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.3906,-121.4071
aAfPc000001TMT4KAO,Double S Ranch,Anthem United,,Active,,,Detached,Single-Family,24600,,120x205,5/24/2025,,36,10,26,,11/4/2025,1.84,0.33,1.67,,3734,4595,4201,1379900,1549900,1476566.67,11/4/2025,,30000,Closing Cost w/ Preferred Lender,,20000,Closing Cost w/ Preferred Lender,2,,Base Price,261.82,,,1.06,,Gated,(279) 465-0739,https://anthemproperties.com/property/double-s-ranch/,,603A370C-BE27-4BC1-845D-32A443723BAE,2025Q3,9,0,3,0,0,0,0,0,27,0,6,0,3,0,0,36,,,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.73271,-121.36518
aAfPc000001VtAvKAK,Arbor Ranch/Villas,Risewell Homes,,Active,,,Detached,Single-Family,3500,,,3/2/2025,,74,34,40,3,11/10/2025,4.05,2.67,3.5,,1447,1978,1701,584225,650870,614355,11/25/2025,4.99,,Other,,20000,Other,3,,Final Price,0,,,1.05,,,(279) 348-8356 / (916) 80,https://risewellhomes.com/northern-california/sacramento-new-homes/neighborhoods/the-villas-at-arbor-ranch,,FC586D43-488B-4635-977D-F95912C61474,2025Q3,47,19,9,8,0,0,0,0,27,0,15,11,2,19,0,6.9,17.7,6.9,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38393,-121.4083
aAfPc000001Wbn3KAC,Dockside at Delta Shores,Meritage Homes,,Active,,,Detached,Single-Family,,,,,,158,,158,7,12/10/2025,,,,,2339,3127,2731,711817,799166,759577.2,12/5/2025,,,,,,,,,,,,,,,,,https://www.meritagehomes.com/state/ca/sacramento/dockside-at-delta-shores?utm_medium=listings&utm_source=bdx&utm_campaign=sacramento,,C08E2896-48E4-4107-8990-5955F84AEF97,2025Q3,14,0,14,0,0,0,0,0,144,0,14,0,0,0,0,123.4,,,TRUE,Non Active Adult,95832,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,John H. Still School,4,John H. Still School,4,Luther Burbank High School,4,Pocket / Land Park,38.46038,-121.4978
aAfPc000001XBqXKAW,Madrone at Hidden Hills,Century Communities,"Century Communities, Inc.",Active,,,Detached,Single-Family,,,,10/4/2025,,80,1,79,9,11/24/2025,0.59,,,,1671,2394,2075,654990,689990,671656.67,11/24/2025,,10000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,,15000,Flat,176,,,1.66,,,(833) 769-1656,https://www.centurycommunities.com/find-your-new-home/california/northern-california-metro/lincoln/hidden-hills/hidden-hills-47s/,,77FA5C33-B2DD-42EA-9AA7-DADD891AB55C,2025Q3,1,0,1,0,0,0,53,0,26,0,1,0,0,0,53,312,,,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.87135,-121.26154
aAfPc000001XC9tKAG,Laurels at Hidden Hills,Century Communities,"Century Communities, Inc.",Active,,,Detached,Single-Family,,,,10/4/2025,,74,1,73,9,11/21/2025,0.63,,,,2236,2675,2466,719990,764990,743323.33,11/21/2025,,10000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,,15000,Flat,176,,,1.61,,,(833) 769-1656,https://www.centurycommunities.com/find-your-new-home/california/northern-california-metro/lincoln/hidden-hills/hidden-hills-55s,,C196551A-8D2B-45BD-9F72-40610561AC71,2025Q3,1,0,1,0,45,0,0,0,28,0,1,0,0,0,45,336,,,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.87135,-121.26154
aAfPc000001XCBVKA4,Aspen at Hidden Hills,Century Communities,"Century Communities, Inc.",Active,,,Detached,Single-Family,4700,,47x100,11/1/2025,,72,2,70,7,11/24/2025,,,,,2641,3674,3139,789990,899990,843323.33,12/5/2025,,10000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,,15000,Flat,176,,,1.56,,,(833) 769-1656,https://www.centurycommunities.com/find-your-new-home/california/northern-california-metro/lincoln/hidden-hills/hidden-hills-65s/,,4D894C57-5C62-463D-A7D5-0E5E05635BCC,2025Q3,1,0,1,0,41,0,0,0,30,0,1,0,0,0,41,360,,,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.87135,-121.26154
aAfPc000001XcdpKAC,Porter and Main,Fieldstone Communities,,Active,,,Detached,Single-Family,9900,,60x165,5/11/2025,,10,6,4,3,10/22/2025,1.1,1,,,2556,3110,2751,808900,898000,844266.67,10/22/2025,3.99,,Other,,,No Incentives Confirmed,3,,Final Price,0,,,,,,(916) 727-6501,https://fieldstonecommunitiesllc.com/porter-main-roseville/,,38E081B1-AF68-43A9-944F-395B1D4F8D64,2025Q3,10,5,0,5,0,0,0,0,0,0,1,4,0,5,0,0,12,9.6,TRUE,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,William Kaseberg Elementary School,7,George A. Buljan Middle School,4,Roseville High School,8,Roseville,38.75298,-121.30271
aAfPc000001Yn2XKAS,Jasper,D.R. Horton,"D.R. Horton, Inc.",Active,,,Detached,Single-Family,2940,,42x70,8/2/2025,,194,12,182,2,12/7/2025,2.84,3.33,,,1547,2311,1836,482990,590990,529990,12/7/2025,,7500,Closing Cost w/ Preferred Lender,,7500,Closing Cost w/ Preferred Lender,2,,Final Price,0,,,1.05,,,(916) 462-0556 / 916-474-,https://www.drhorton.com/california/sacramento/lincoln/jasper.aspx,,4096F779-A38F-48E2-950D-34D774CD81BF,2025Q3,17,0,11,0,0,0,0,0,177,0,11,4,2,0,0,124.9,,,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Creekside Oaks Elementary School,3,Glen Edwards Middle School,5,Lincoln High School,6,Lincoln,38.896,-121.31249
aAfPc000001atDjKAI,Balboa at Delta Shores,Signature Homes,,Active,,,Attached,Townhomes,,,,,,96,5,91,3,12/1/2025,,,,,1627,2260,1997,459113,539209,501972.75,12/1/2025,,20000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2.5,,Base Price,320,,,1.15,,,(916) 222-1788,https://sighomes.com/balboa/,,3F103532-5285-4DAD-9562-455F98F3F961,2025Q3,15,0,0,0,0,0,0,0,81,0,0,12,3,0,0,64.8,,,TRUE,Non Active Adult,95832,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,John H. Still School,4,John H. Still School,4,Luther Burbank High School,4,Pocket / Land Park,38.45948,-121.48884
aAfPc000001b4c7KAA,Tegan Estates,Riverland Homes,,Active,,,Detached,Single-Family,,,,5/1/2025,,39,2,37,3,5/29/2025,,,,,1845,2125,1945,599900,687427,642754.25,12/10/2025,,,,,,,,,,0,,,,,,(916) 347-4972,https://www.riverlandhomes.com/tegan-estates,,03FD767E-FA2B-42BC-A4DF-87A338DE8D6D,2025Q3,24,0,4,0,0,0,0,0,15,0,20,0,4,0,0,7.5,,,TRUE,Non Active Adult,95758,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Marion Mix Elementary,6,Harriet G. Eddy Middle School,4,Laguna Creek High School,7,Laguna / Elk Grove,38.42681,-121.44731
aAfPc000001bmt7KAA,Cottages at Greenwood,Lennar,,Active,,,Detached,Single-Family,2100,,,2/14/2025,,78,7,71,9,11/11/2025,0.78,0.67,1,,1883,2339,2083,531990,588990,558990,11/11/2025,3.99,,Other,,,No Incentives Confirmed,,,Other,120,,,1.12,,,(279) 243-9242,https://www.lennar.com/new-homes/california/sacramento/galt/the-cottages-at-greenwood?utm_source=bdx&utm_medium=listing&utm_campaign=lsclen_listing_bdx_the-cottages-at-greenwood,,,,,,,,,,,,,,,,,,,,,,TRUE,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,Lake Canyon Elementary School; Marengo Ranch Elementary School,6; 5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.28974,-121.29784
aAfPc000001c5ivKAA,Noble at Liberty at Lincoln,Richmond American Homes,,Active,,,Detached,Single-Family,,,,,,86,,86,5,8/11/2025,,,,,2510,3030,2736,669551,704101,682534,12/7/2025,,,,,,,,,,,,,,,,(916) 909-2231,https://www.richmondamerican.com/c/35640000?ch=online&ls=inventory-site&ta=bdx&td=link&utm_source=bdx&utm_medium=inventory-site&utm_campaign=nca-sac-community,,80E6990B-AF67-4C09-9C99-DDA01F31BCBD,2025Q3,18,0,5,0,0,0,0,0,68,0,15,1,2,0,0,45.3,,,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Scott M. Leaman,6,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.86602,-121.33065
aAfPc000001cNpRKAU,Ruby Cottages at Ruby Ridge,Lennar,,Active,,,Detached,Single-Family,2160,,36x60,3/30/2025,,87,17,70,12,10/30/2025,2.39,2.67,2.67,,1709,2117,1923,516740,572490,546490,10/30/2025,,,Other,,,Other,2.5,,Base Price,177,,,1.85,,,(916) 304-9711,https://www.lennar.com/new-homes/california/sacramento/woodland/ruby-cottages-at-ruby-ridge,,A4F3D89C-EE0F-4F1E-95F1-5F4FBEE039F2,2025Q3,41,0,27,0,0,0,0,0,46,0,38,0,3,0,0,13.5,,,TRUE,Non Active Adult,95776,Woodland,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,Woodland Joint Unified School District,Ramon S. Tafoya Elementary School,6,Douglass Middle School,5,Pioneer High School,6,Davis / Woodland,38.65986,-121.7465
